isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
US12510Q1004,0.46590346355537704,0.234938135505819,0.11542364556231567,0.4479150902095967,0.8902668383126243,0.985875
BMG5331N1011,0.2750148457463851,0.18733351381444854,-0.005305858949394078,0.2622499625477352,0.6001950569781906,0.9465625
US68404L2016,0.5401414201089606,0.20991982554829008,0.2190984687283211,0.5256961619916,0.8991968275617443,0.9975
US31846B1089,-0.05564473199646492,0.15553704101997984,-0.28257953524859547,-0.06889011756447122,0.22020486584868554,0.315
CA74061A1084,0.2919198608000824,0.16187822257625917,0.050477511893993875,0.27921187737388986,0.5733092825481104,0.977375
US00751Y1064,0.03622618048274517,0.10300120876753395,-0.12244497643826292,0.030151509202217507,0.21270248530178482,0.6293125
US1985161066,0.1620459327799119,0.22551356039157658,-0.15983691030582584,0.1422402178317274,0.5586045743440698,0.7735625
US01877R1086,0.3780297089745621,0.335908681101448,-0.08560459363695809,0.3396334492215297,0.9715343048816429,0.8988125
IT0003404214,0.29966082110239484,0.3610915292128509,-0.1939212617085444,0.2535751272233341,0.9447861896988565,0.8123125
US74736L1098,0.4205822745168933,0.1826095843745114,0.1440929362634436,0.4090950534121268,0.7347052576939397,0.993125
US86384P1093,0.13124303272706367,0.1856909235188011,-0.14526507485230994,0.1169123548359004,0.4584051257475919,0.7675
US1311931042,0.11004684990967985,0.14821130950926031,-0.11259935001027475,0.09921466689093264,0.36619684558585724,0.7803125
US3886891015,0.20246147799991546,0.1662691724473521,-0.044755374279431166,0.18998336846927197,0.4941261479868166,0.90625
US15643U1043,0.5184980232278809,0.20343285286222854,0.20529960966944918,0.5060336662917089,0.8641958787063027,0.996625
CA1520061021,0.3735242236934898,0.19485564943018685,0.08271536061958341,0.36070833731378193,0.7129324354561449,0.9825
US9119221029,0.4830045195964422,0.6172198751582512,-0.2661086283207303,0.3751432330559259,1.5677135523240735,0.8171875
US03237H1014,0.3988219877759744,0.24664584152638963,0.037710666954956194,0.378711440677465,0.8384883849056416,0.967125
US00404A1097,0.2003766640361236,0.1495576933142046,-0.025053142190255975,0.18951085586565433,0.4607805022689039,0.9275625
IE000JMT8VI3,0.2509328312392905,0.170404621682909,-0.008007152802915555,0.24069841810210257,0.5438065185887616,0.9444375
US31188V1008,0.32274364313097464,0.19102842852941415,0.029270414443851762,0.3100994681458182,0.6570879858981536,0.9656875
US9224171002,0.3158639596044995,0.3293961625384048,-0.13407205169492073,0.2764479107176715,0.8992295552606293,0.859875
US1404752032,0.046287125773006255,0.22379829491136122,-0.27446683837023755,0.025120678119856438,0.442770003659527,0.55225
MHY8162K2046,0.2022704091817963,0.23882225683398364,-0.1370584249965505,0.17714748121305343,0.6176179944646208,0.818625
US75383L1026,0.492010226589739,0.21724144225792755,0.16815076561323708,0.4755544640096595,0.8692338093505284,0.9953125
US1653031088,0.13054825104606585,0.21490096048707194,-0.1780521682812178,0.10754280601528951,0.5100865164028345,0.7325
US57164Y1073,0.050470148512883554,0.15282442869496027,-0.1803998068055179,0.03921444176774455,0.31411632902428727,0.6121875
US31816X1063,0.8122112211731012,0.3795973387573024,0.275186326925185,0.7764914463569829,1.4730448249673835,0.996
US74276R1023,0.36841978249493623,0.1342618754669331,0.1625186401054046,0.36039167650694026,0.5998112982719859,0.9975
US29430C1027,-0.14432595775872925,0.1462783433461107,-0.36104538240599043,-0.15637503785343118,0.11072300622486103,0.1475625
US49926D1090,0.23705080290955358,0.2547315263569175,-0.12794584292919964,0.21327325950425413,0.6908904308400375,0.8388125
CA6993202069,0.17776749629545618,0.1499132616791114,-0.05030078846062097,0.16908766203050285,0.4367340056380184,0.8971875
OM0000010120,0.03634836311186612,0.23326873668011655,-0.2980566615515974,0.011801382580314213,0.45459492973776416,0.5248125
US5779331041,0.5536280959297649,0.5787085504666094,-0.1878523400900679,0.46396562451443046,1.6180971636373667,0.8633125
US9292361071,0.2871454536124313,0.32398742527581176,-0.15212514521908235,0.2501776347747001,0.8515965134074138,0.8368125
US44891N2080,0.4097795532679747,0.2000579636447929,0.11500362454702327,0.3945583757148193,0.7540768390895626,0.9901875
US74017N1054,0.32464194745582986,0.4739088438782247,-0.2745320857088052,0.25314624690416776,1.1612906868487167,0.76075
BE6360403164,0.12567978066928787,0.18742440446123934,-0.1500098303948963,0.1089862674631436,0.45981954770054584,0.753125
US83545G1022,-0.054595840389479476,0.12145437603175578,-0.23689121702416246,-0.06319845640933999,0.15465047752671685,0.295625
US6979471090,0.9526161657794097,0.22905423310223197,0.6124089787329631,0.936735446087129,1.3302031985645064,1.0
US4212981009,0.21048054229931895,0.1919916693383225,-0.06858304985881114,0.19528839775274853,0.5466137482499105,0.8870625
US3927091013,0.048765614346744146,0.45409492878958396,-0.46805318030573334,-0.029573802523809752,0.8174129612753567,0.4651875
US5562691080,0.18053421329911193,0.17590346370837825,-0.07846805633027125,0.16809176759300015,0.4869951214261289,0.8643125
US09225M1018,0.001991969687508557,0.4084848240462249,-0.49845270302354616,-0.06184598158562053,0.7243832986677018,0.426
US21871N1019,0.13997804066724512,0.22008341359177683,-0.17832096998574345,0.12143381073457019,0.5292572315237848,0.7379375
US7329081084,1.1290135811709403,0.38361198894732734,0.576996765501801,1.0961918547425544,1.7711792039229122,0.9998125
US2536512021,0.30339814779911267,0.3017895956965752,-0.1178268551494958,0.2705671506556305,0.8244613850790766,0.86875
FI4000349212,0.04062991452948369,0.424949499155492,-0.48686897954785635,-0.032846570595152585,0.8028920579728807,0.4646875
US1307881029,0.2862727787746211,0.30558529607111046,-0.14576337729207597,0.2540168436482677,0.8295813904109081,0.8455
CA07317Q1054,0.21137584021294223,0.15712997196997217,-0.025715644188649595,0.19964436130671215,0.4826774858862721,0.929375
US03815J1079,1.6684407431959252,0.43719139666816736,1.027577023976182,1.632953791108758,2.428538014296676,1.0
US2244411052,0.3189565590643231,0.26181899716679446,-0.059812815673539715,0.2960510695015964,0.7744978196758001,0.911125
US61225M1027,0.35589440190179483,0.250691315490551,-0.008537566760474982,0.3332038070318567,0.7927233414671565,0.9456875
IL0065100930,0.1101849106758414,0.29080628010514703,-0.27713258458227114,0.07081204982451697,0.6306138711397745,0.623625
IE000GID8VI0,0.43358407000733185,0.2714537975220872,0.0437872924925689,0.4082526691929165,0.9096056891507368,0.967125
CA04040Y1097,0.5754502209817767,0.33812053119781305,0.09128392541214381,0.5398597585661419,1.1867697373291266,0.9776875
US74767V1098,0.335519633270604,0.2725920042327544,-0.060367047894797674,0.30812679329822923,0.826305508740186,0.917125
KYG4740B1059,0.39697136228350716,0.2650138641262071,0.017344104124352906,0.3725442811102154,0.8578240347043384,0.9576875
US9116841084,0.5531244727762749,0.43043900083901465,-0.00993437372259178,0.5013648336516427,1.280172759234149,0.9460625
US9111631035,0.07886693756821823,0.15905110987031165,-0.15951168817278416,0.06713724675226557,0.3571981008902666,0.68625
US0464331083,0.31280746655630653,0.28953189137719626,-0.09936319730017795,0.2825899383323407,0.8203398491100762,0.88175
US14154A1025,0.8180270124844862,0.7320352636858944,-0.0828822103698022,0.6901265631064817,2.1363931259703923,0.9224375
NL0011821392,0.37913893009553157,0.18860144873478785,0.09459374416911089,0.3665431346430287,0.7081732084279782,0.9864375
US4042511000,0.43801860789901037,0.30080543695239953,0.01449598024521111,0.4055508751633236,0.9665869847603811,0.954875
KYG037AX1015,0.36926335456346976,0.1842831410826631,0.09038067759859242,0.3578106438176937,0.6893518629241243,0.98625
US30214U1025,0.41602916754611247,0.3506742520378252,-0.06277623490764049,0.3711780369481662,1.0375124728214562,0.91575
US24664T1034,-0.014539384176232037,0.17874610323419074,-0.26958174457125256,-0.030467705771679714,0.29612748566909036,0.4219375
US4576511079,0.2812809311990047,0.25161534623091736,-0.07015603187338604,0.25727458626995736,0.7154619618251397,0.89675
US0441861046,0.2091971241405148,0.16201425195469873,-0.034278281039298246,0.1951441301471946,0.49775222076862563,0.920125
US00246W1036,1.0156569760859788,0.5441074164751079,0.2650479437281132,0.946335426930061,2.0052132591446363,0.992125
US93403J1060,0.22934193982562384,0.14860633585908098,0.000471677301744957,0.2200783351654816,0.48726534012439576,0.9505625
GB00BZ973D04,0.8932267447385006,0.7703448203267453,-0.04602693433169774,0.7619221736000049,2.2779424299410036,0.937875
US4433201062,0.013228009927510748,0.12210278588823115,-0.1746634388215505,0.007241860340067047,0.22109128818372611,0.5249375
US1417881091,0.323181166594455,0.15581611990692512,0.08388733726082957,0.31332337785950903,0.593284180916958,0.9864375
US30054B1070,2.8314464772082473,1.5357381961110277,0.9152748191247904,2.5781928946103454,5.614843194569197,0.9985625
FR0000054470,0.23084762245742393,0.1827493238162725,-0.042272624860018086,0.2187295308717622,0.553131290360443,0.9144375
HRADPLRA0006,0.5375328900231512,0.45384242703788336,-0.06730786326939611,0.4763949541332882,1.338131055210354,0.924
US3596941068,0.4477837730891332,0.22506636134238478,0.11411072394449619,0.4314635878490991,0.8362775937444015,0.9870625
US50189K1034,0.2677553109584371,0.17952090086879013,-0.004055459365663815,0.2554492085265173,0.5792303033841284,0.9473125
US72919P2020,0.5178998270091931,0.2596900711391006,0.12913294783615678,0.49863228118046654,0.967724463360583,0.986875
CA2926717083,0.9493223436110415,0.5681037751011481,0.27368916051857983,0.8919564160560446,1.7906860877556166,0.99325
US2358252052,0.34985134387393807,0.22563656094669515,0.015564091675318055,0.33001755486851275,0.7458703522140275,0.958875
US3847471014,0.2276657535052546,0.23000477999523103,-0.06069151762422614,0.20998997805425956,0.5621765007011116,0.90325
US2960131058,1.779856699261459,0.49683716538123746,1.070853690910494,1.7355333767868493,2.6445000402147705,1.0
CA85853F1053,0.3052436036215264,0.18309909517014356,0.0310196313144775,0.2908360147081842,0.6263342297743254,0.9668125
US8965221091,-0.04249041737419883,0.26840086146913167,-0.40289658106016724,-0.07899687008754072,0.42846141274782473,0.379
US5805891091,0.27193023854378745,0.22603195665011427,-0.06251532719744116,0.25555351379910274,0.6648096193735065,0.9075
US5138471033,0.47616064932024055,0.31821983777881985,0.016011847848376698,0.44405213689981105,1.0410486337928329,0.9564375
US08160H1014,0.22590716815812048,0.32843858196821224,-0.2141821981494265,0.18552577020621042,0.7900413060932726,0.765625
US4202611095,0.31658533107471387,0.2828515826530461,-0.0826815752799603,0.2904035005752663,0.8124965776933337,0.896375
US6350171061,0.06005925338572237,0.4194720022529666,-0.46615615673727373,-0.009955578092976642,0.8137041500025158,0.4900625
US27005A1051,0.2589443173877005,0.2089317144849471,-0.050640157562694674,0.24165846726849444,0.6236986023149922,0.913625
US00676P1075,0.5707578053805127,0.35241956409378716,0.06499964619849326,0.5343819420808986,1.2038305770091795,0.96875
CA49448Q1090,0.4172298202580265,0.18976118119004257,0.12983396049062199,0.404183489239776,0.7454552962993615,0.9928125
US02553E1064,0.19358265382299533,0.18138675172562155,-0.07611728672546265,0.17990944784878007,0.5039464584673801,0.8809375
US4026355028,0.408566285423223,0.17645085123241752,0.13799133955411988,0.3982327538635504,0.7145038453354456,0.9939375
MHY2065G1219,0.1290084186505965,0.19712138204905727,-0.15644044009942712,0.1115359055216825,0.47012477769173616,0.749
US9043111072,-0.007613521417737689,0.1134651361520394,-0.1807179846253488,-0.013610230919125771,0.18835448656289894,0.4464375
IT0005211237,0.06247208050918972,0.1108466106116829,-0.10771592689068551,0.05633472584867248,0.2532856261563302,0.7194375
US49639K1016,0.9923998751182339,0.2781537951895896,0.5753030422698396,0.9746393823988858,1.4652773844603324,0.9999375
US98139A1051,0.5635699328309501,0.2259138027585669,0.22999969779716922,0.5450877010041154,0.9543914866241849,0.9963125
US71880K1016,0.26715484638857434,0.2476424151963964,-0.0843025384668507,0.24133089436216798,0.6982061731195015,0.890625
KYG114481008,0.9032471653553195,0.30674792535524853,0.4503924861614382,0.8801069017576107,1.437765510246821,0.999625
US00402L1070,0.38628296502588993,0.1422163600494186,0.1699795648203348,0.379350145647699,0.6284559425066679,0.997375
US64115T1043,0.21636358476947767,0.30844138887301603,-0.21194605307822342,0.17989267039902238,0.7654290394268417,0.7666875
LU2369833749,0.010187726870910857,0.17219432243185098,-0.24200777054366898,-0.005328459012812252,0.3127279899580727,0.4861875
US3580541049,0.3096473860491898,0.19627354060866375,0.019958718066951486,0.29457095231341723,0.6529990837149509,0.96075
US1559231055,0.2578690515473839,0.24674506529872156,-0.10196615207417331,0.2351725399826749,0.6900157333592348,0.8719375
US53115L1044,0.6535995331720109,0.21913561003492354,0.3254365310308903,0.6396864921241682,1.0367964413099227,0.9993125
US2546041011,0.5791400306393943,0.22071276127695738,0.24539560096054697,0.5643067444940552,0.9634202906975488,0.997625
US3580391056,0.5881251405365363,0.18909845877926956,0.3002688780147536,0.5759692389271768,0.9156421626343071,0.99925
US7045511000,0.4751824364957166,0.2666014328854161,0.08596238823377451,0.44949138711359216,0.9466978709650854,0.981125
US00847J1051,0.1944347981201219,0.22824681825886087,-0.1368233374608704,0.17426862364749404,0.5855440956753678,0.8194375
CA7819036046,-0.017287684538533295,0.15392618950667436,-0.24918248291256556,-0.027924150911398993,0.2539970626423479,0.4188125
GB0031274896,0.22588878795047015,0.11880215825150414,0.039236353192608854,0.22010231974076716,0.42975416289237683,0.9775
GB00BVGBY890,0.34982967036231905,0.20258379427277728,0.05161366859562277,0.3341218991059688,0.7031710217763371,0.9731875
CA2960061091,0.28628592217980225,0.13794008834301263,0.07173092880744027,0.2807177000097369,0.5236909537449058,0.984625
CA05466C1095,0.2837488660248447,0.1793395063846269,0.020657746838999888,0.27061948891018506,0.5920064542120737,0.9615
US05603J1088,0.498831651943004,0.1948373683448795,0.20567752535754655,0.48646786543336207,0.83833063647728,0.9974375
US7033431039,0.4318712159687616,0.20887902815149564,0.12567822736616968,0.41490149656187253,0.7964119265207272,0.989875
CA8119271028,0.6178961485038755,0.6525826709010757,-0.18638688486049249,0.5083679371351416,1.7955850546103527,0.8686875
US0009571003,0.08216041003667143,0.1779186001951017,-0.1848013972549971,0.06921686681223266,0.39817347566383715,0.66975
CA29269R1055,0.43816362213793053,0.21793012698918585,0.10954774485029951,0.4242253629157635,0.8125747330766188,0.9878125
CA09076P1045,0.13572126331655948,0.17088900196204931,-0.11776916632101454,0.12150346910234482,0.43977440509295973,0.7976875
US7069151055,0.2073709648646037,0.2201423355409572,-0.11910073310887463,0.18850368147238084,0.5918520730095249,0.84075
US9818111026,0.26267216928020615,0.24916275331322713,-0.09776393097693138,0.23951942175127064,0.7033445052580362,0.8731875
US09739D1000,0.30585734981455354,0.23104124994839248,-0.03302247728683963,0.2857079579868981,0.7124690717481883,0.931
VGG312491084,0.2312344827265271,0.17379407392426957,-0.026711635547501156,0.2189242332072189,0.5332800441622998,0.9274375
US63942X1063,0.5849246749967124,0.30055168741304344,0.15296963728792803,0.5586414085714292,1.1066171779693192,0.9876875
US50015M1099,0.9657626417034576,0.37459466406534836,0.41484817777849453,0.9332550472013429,1.6245442058079056,0.9988125
CA09950M3003,-0.009102705086779425,0.1724484660373631,-0.2616270874021994,-0.023580203354388606,0.29368540062122395,0.4413125
US8962881079,-0.05837750701173377,0.18609251767930635,-0.33422833476297037,-0.07418960717691145,0.2697705362105691,0.3300625
CA1033101082,0.6100700026596587,0.2064248078166367,0.29804625814343694,0.5981659558767872,0.9577279050533423,0.99925
BMG7997W1029,0.3407414657501806,0.21936666736782,0.016989937591697316,0.32324210771102346,0.7332831294292887,0.957125
US46125A1007,1.2829394541990886,0.7555844254202262,0.3897313407474614,1.198204726584958,2.428172549988651,0.99475
US81617J3014,0.1993214219046656,0.2020487231393453,-0.09432477821538955,0.1832090469942152,0.5502490359618183,0.858125
VGG6375R1073,0.3550504354330768,0.21024253195009646,0.039763454576734046,0.33835134155112434,0.7211364040218281,0.9686875
FR0012333284,0.5983227198206096,0.33688856035476433,0.11420860372345852,0.5651061616239986,1.1955043069053224,0.981
KYG4701H1092,0.15318091948428053,0.23283092950052062,-0.18523487414402826,0.1306613660869645,0.5632148511350078,0.747625
US15117B2025,0.7456269321737645,0.2554400483585114,0.37159273619761013,0.7248789548086859,1.193034030435587,0.9995
US92839U2069,0.33950330572560994,0.1690957048431794,0.08143022488703353,0.32851698042101585,0.632338490739662,0.986625
US88076W1036,0.07657830719724808,0.17901394400765885,-0.1863547925025898,0.0608201569244406,0.3898961872469365,0.6545625
US4128221086,0.13371572262869472,0.15678974822530628,-0.09928199798066364,0.12331540568802647,0.40176487788167803,0.8164375
IT0005469272,0.2142721140462142,0.2821688595745719,-0.18053186471808605,0.18245300707742895,0.7129704278476047,0.7833125
GB00B8C3BL03,0.34382140424664487,0.13742912110104338,0.13231189757154033,0.33628444353582654,0.5730160693081594,0.996125
IT0005525347,0.44709016937656754,0.40536019343582064,-0.10271902538858403,0.39437430477751323,1.1677824033029054,0.8974375
US1638511089,0.4553307118995234,0.2229062878246482,0.12261672209072162,0.43525348509029693,0.8524367172655125,0.9895625
US9682232064,0.3016201273139404,0.5245977981448047,-0.3492241799241406,0.2137406523098571,1.2500556430209147,0.707125
CA95083R1001,0.29982868450636924,0.19043258882518987,0.01487847643931708,0.2871535635646646,0.6318035882205477,0.9583125
GB00BMCLYF79,1.1173250126675007,0.8603536866699407,0.07554834624904544,0.9712506153777917,2.664329415943812,0.96425
US4891701009,0.023546780374396413,0.158019136508732,-0.21314640781639088,0.011863803431419462,0.2983273733755849,0.5350625
US8684591089,0.4541573395400064,0.2506334609713908,0.08239634950068109,0.43550793547052996,0.8873544590757169,0.978875
NL0010696654,-0.001137684785229939,0.17426587742090902,-0.2439239644526786,-0.013319106456018621,0.2756663112729679,0.46275
US4869171078,0.5324716973358975,0.2666800937787926,0.13830334736888175,0.510472263284503,0.9981273510579448,0.987875
US0476491081,0.11206298194788482,0.26614331210342124,-0.26176249681018476,0.08575457335133002,0.5775514534878992,0.643625
CA15713J1049,0.310074994139153,0.1929840415804142,0.02353351219523116,0.2939732208800647,0.6480512135285494,0.96125
CA30224T8639,0.220527381700911,0.17019188252298229,-0.03335537233607406,0.2073997056155555,0.5174582671455641,0.9223125
US87650L1035,0.5535768403814726,0.2169024590040883,0.22365949078332256,0.5384856607346012,0.9314304112352294,0.996875
MHY1968P1218,0.20851481915712614,12.1321576585825,-0.3675895491585306,0.0379987740435574,0.7037036684593044,0.554625
CA46016U1084,0.24509976249943585,0.18366399429387398,-0.033280196003532034,0.23174084921940238,0.5613277556959447,0.9285
US89377M1099,0.7542096462398583,0.28449819362094264,0.3291657299579473,0.731361633767698,1.2532797395729636,0.9989375
US10576N1028,0.6324430253257676,0.18069922924211868,0.3528915986885943,0.6233323111591633,0.9398877768569445,0.999625
US2641471097,0.1793274788334711,0.2317555053819994,-0.155916463174695,0.1587474184747627,0.5853827893264836,0.7925625
US24906P1093,0.13110269318203396,0.13067369766834022,-0.06633066200824672,0.12247957550034505,0.3558821000481502,0.857375
CA89472Y1079,0.4915778618653119,0.23819303484108392,0.13830862210157963,0.47273069602701234,0.9096182162685766,0.9909375
US40145W1018,0.2978910442708215,0.21640801006381674,-0.022991844134628032,0.28071834569609067,0.6805561841743337,0.934125
US0116421050,0.2757374896945063,0.28160028483032756,-0.12422889670926635,0.24372435074580312,0.7829886900615318,0.8565625
US45688C1071,0.3678364709396743,0.32203473405894595,-0.08453195227760113,0.3299894551708788,0.9419580968149378,0.90275
US92337R1014,0.9213541861211845,0.3025127903299825,0.4761971103683423,0.8991746500327061,1.4380270925172876,0.9995625
US9507551086,0.059640304869600556,0.12432150370546272,-0.12549511798971227,0.05151877009430719,0.26808197647894855,0.6791875
US87484T1088,0.27694479138435923,0.18421724608897178,0.0013957567617150272,0.2639066473008753,0.5954954215301085,0.950875
US89532M1018,0.49971571221602357,0.21790135160310037,0.17596616923938913,0.48492166334448633,0.8848456641544785,0.994375
US74969N1037,0.4826757252430201,0.2840882717291727,0.0679784262730953,0.4557552413821742,0.979620933808156,0.975375
GB00BDFBVT43,0.4366413960231522,0.2463402425609537,0.07606786865507974,0.4152040773980868,0.8713073962930773,0.9768125
US67080M1036,0.4105864975675857,0.1624784905973604,0.1625292958953122,0.40017419843895063,0.6908572707221434,0.9968125
CA00762V1094,0.2406465114346364,0.1725077127313871,-0.015242465654137406,0.22735096624199616,0.5430356712002782,0.938625
US6402683063,0.7910169393175374,0.33807708030866807,0.3025688375947826,0.7585302975661882,1.3879039070771437,0.996875
US2537981027,0.2594324575320068,0.2307312263463538,-0.07767775995617339,0.2375123656838508,0.6761917667115809,0.8915625
US00760J1088,1.215934578880209,0.5433432316623484,0.4580828890703407,1.1514871381004375,2.2072587434955864,0.9984375
US34379V1035,0.304793063033302,0.1589524332806468,0.06252053292502277,0.2937753801156028,0.5853852311707379,0.9814375
US5494982029,0.3820979788595422,0.27494094299477256,-0.00668078407842849,0.3552151252626192,0.8675733428829876,0.9465625
US0021211018,0.17382676491040616,0.23448183252568658,-0.16118544618358546,0.15228265906757732,0.5870034662267881,0.777375
US1535271068,0.23282478968410988,0.43323883545033,-0.28423899350966686,0.17627524823491314,0.9303613223350029,0.714375
US05278C1071,0.12884738882321825,0.14407469050431446,-0.0863479139811927,0.1186106902069885,0.3775729571512631,0.8303125
US74340E1038,-0.0036562919151245776,0.13174238896350574,-0.19999004085321093,-0.012333782094562162,0.2260840797998291,0.457625
CA0209361009,0.15541342925582466,0.18850905747997151,-0.12033551871747587,0.1400166736488345,0.48386160596117,0.811125
US7244791007,-0.11208657220318166,0.16988395643956467,-0.3561022798834959,-0.12752885120574456,0.18832167485430037,0.218875
US0953061068,0.28428416427181785,0.18685712871147656,0.004811919143737459,0.2692769729743276,0.6088057976481429,0.953
US1925761066,0.4837404069925859,0.23521550959802953,0.14121295459873348,0.4652742566742528,0.8935658711817948,0.9900625
NL00150005Y4,0.23653046343858097,0.16635709500343152,-0.01445116838372875,0.2255694743327463,0.5218345811877435,0.9385
US56418H1005,-0.10194705995364017,0.12984969972705748,-0.296919418110103,-0.1099283711785781,0.12349265316974671,0.1873125
US23204X1037,0.205393266449051,0.20746049874804257,-0.10065507631344632,0.18607894107731268,0.568583422795308,0.8614375
CA5649051078,0.3935540855613767,0.19367125174352123,0.10157391666072083,0.38144935838309313,0.727347876332773,0.9870625
US8190471016,0.6407474221091785,0.165911575702706,0.38354230245823284,0.6316740424728841,0.9256529316735085,1.0
CA23126M3003,0.44696000664604774,0.3081082943626972,0.0009111395270759155,0.41549744857708737,0.9870761470035453,0.9504375
US68989M2026,0.5761941906662968,0.31551571878279033,0.12465753053154502,0.5451738691615101,1.1382166285816706,0.9845625
US5002551043,0.08908995378660568,0.1628192341139624,-0.1541205980233161,0.07613265609605974,0.3788930130633732,0.7065625
US9633201069,0.39205093201042834,0.2944186651856771,-0.017118345793787387,0.364419643664618,0.8986080748298415,0.941375
US86771W1053,0.6176095612227214,0.20468905534627166,0.3065621029598511,0.6044003117441761,0.9697370922629026,0.9993125
IE00BKYC3F77,0.21862833972164178,0.34477884301996364,-0.24731422308590542,0.1731304215349843,0.8550646492641498,0.732
US6031701013,0.6188689058109925,0.298189356102306,0.19441924014060272,0.5907895703252857,1.1314820321704275,0.9939375
US74112D1019,0.5616008653920812,0.31436227883019047,0.10694022096146297,0.5325363307041411,1.098276978121635,0.9835625
CA0565331026,0.06532057239245503,0.14931502503360333,-0.15924362191279678,0.05483305131811185,0.32469622296922607,0.66325
US4198701009,0.03087242127710525,0.23864450885859,-0.3059211117552823,0.007407242990751732,0.45348811729044236,0.5145
US55445L1008,0.39116204932764836,0.23235258267113487,0.04558324206294697,0.3724598239320153,0.7956998394181434,0.9696875
CA4085491039,0.4296464948667429,0.21411342187252247,0.10879731274354652,0.414053916150266,0.804342594044117,0.987875
US4280501085,0.869745498939727,0.20790969422958522,0.5519745491508786,0.8600197704346471,1.2304614418614774,0.999875
CA45245E1097,0.19776677911583176,0.15080912100282473,-0.0348234138873911,0.18885771234123153,0.45595599715591995,0.91925
US78137L1052,1.0758858045606416,0.8438095777875799,0.040703467222894404,0.9293288543981258,2.6142815467649387,0.9589375
US09058V1035,0.6280568303177935,0.3333467458121759,0.13832051815405996,0.5960481882651499,1.2113254385361731,0.9873125
US2220702037,0.20428357823001722,0.2068207264004437,-0.09993562449671062,0.18598639707192965,0.5736326468106705,0.856875
US7751331015,0.4578394142511889,0.3868639280332231,-0.07557234688832994,0.4071955663347656,1.1518543611432492,0.9153125
US2942681071,0.38589594556315754,0.5665620838706674,-0.30749357426331336,0.2895663432619807,1.405012556678615,0.7609375
US92346J1088,0.3827659814081419,0.23276677937895268,0.04239715647124265,0.3649107617921502,0.7717070023989022,0.9681875
US53815P1084,0.08571554006165134,0.1916350355417704,-0.1964589813290922,0.06938954201178002,0.4142865243250329,0.66575
US18914F1030,0.04832122164839188,0.274841806595337,-0.3301901757319745,0.015500886067642742,0.5387991987992476,0.525625
US4622601007,0.6082171771094306,0.3470186051212323,0.10743755586405784,0.5748767036163388,1.219777924946549,0.979125
US78463M1071,0.3001515182074375,0.1843668971057164,0.02286138121870971,0.28727704925474395,0.6178600243818059,0.9636875
CA7142661031,0.743696344039512,0.44732880739165815,0.13291214532153037,0.6898291812763856,1.5441679226215832,0.9805
US4470111075,0.08343997358351203,0.14687453396851652,-0.12768632093665516,0.07408184327417597,0.3217937698369216,0.728375
CA29258Y1034,0.6257185773463022,0.39544111866714676,0.07826032181949444,0.5810863638605885,1.3189425663615517,0.9723125
US6031581068,0.30559233888374565,0.27095323429367124,-0.0837992178228494,0.27899552993729504,0.7867184301380519,0.8953125
MHY622674098,0.15277224968954067,0.2975355960061613,-0.19157274445710046,0.12899810548653917,0.5652532649681185,0.7390625
US7789203061,1.1069800330716135,0.44263502164595625,0.4691475882852321,1.0620491426574277,1.8940469902468615,0.9989375
US6655313079,0.4333031378634824,0.2151219579897978,0.11559497438482412,0.4158146821078851,0.8137947416907665,0.98825
US4829311020,0.5731160124538165,0.42034799703666725,-0.01013329326872026,0.5200937268503746,1.3315008381631894,0.9460625
CA4220961078,0.19447962012957057,0.1675655574946024,-0.055899200542830575,0.18329941743650122,0.4851370025761076,0.893875
US81642T2096,0.22485239218809436,0.41753667169476105,-0.3240368792152315,0.1640798630219919,0.9965361035988016,0.685375
US13100M5094,0.6570067017920537,0.34578934066463257,0.16583271783994977,0.62515696817947,1.2507340599453567,0.9891875
US40054J1097,0.30861670774782407,0.20148245400866208,0.007955692552718937,0.29288603565230187,0.6613967943523607,0.9544375
US1248051021,0.19270616520544587,0.217490770617889,-0.12483922998009728,0.1730339806797947,0.5734052794581262,0.831625
US4234941031,0.48231675717972405,0.27425394636131983,0.08188577219142826,0.4585341164912712,0.9651093537934435,0.978625
US43289P1066,0.7573827533310666,0.8503755829276933,-0.16560689808292078,0.6130811050129291,2.151536570712632,0.8935625
US9870841007,0.5584757267186549,0.2516514804867631,0.18560243369685028,0.5384229195704542,0.9921919692071405,0.9945
GB00BNQMPN80,0.29072867974650013,0.27752754869853286,-0.10607565002160167,0.26264445492102007,0.779718755477906,0.8785
US67080N1019,0.342697063511543,0.6591060093209549,-0.041993859741205626,0.307335986045672,0.7970363053956123,0.9256875
US6932821050,0.42453789783194357,0.32444306811586676,-0.033326602852152096,0.3903190308471417,0.9893244809352093,0.93475
OM0000009759,0.31008392866789697,0.27337644661829585,-0.07732394595585486,0.280287621975847,0.8044526922962498,0.8961875
US26210V1026,0.3343255759961355,0.1917187945270314,0.04566851121906472,0.32233784460409287,0.6618606704506451,0.9725
US5255582018,0.4403004351619844,0.2255246442601861,0.10861194372576315,0.4212276614902149,0.8345838590172104,0.9873125
US66765N1054,0.13231924878405957,0.21238073331252255,-0.17060753485413735,0.11181109167388499,0.5002662317697144,0.7318125
CA62910L1022,0.23918951803405894,0.1850239978007049,-0.03806087517619359,0.22653698303295383,0.5633581083579497,0.9199375
