isin,er_mean,er_sd,er_p05,er_p50,er_p95,prob_pos
SA0007879501,0.2518507836561833,0.394160880895443,-0.26663021192357256,0.19615433905219326,0.9470461708675866,0.7379375
SA12B050KK11,0.31856186370628997,0.5162994636563663,-0.3275133011745879,0.2346158681286989,1.2724043033127075,0.732625
TREMAVI00037,0.6583840143600399,0.369213005776586,0.13582655672252053,0.6174807228835955,1.315606468987452,0.982625
BRSIMHACNOR0,0.6495257400821997,0.5088079022535159,-0.03136568560785968,0.5781639007469642,1.5664729619379927,0.9381875
NGGUINNESS07,-0.054986553191030865,0.39416249623224703,-0.5383197291370023,-0.12377247692608812,0.6656350858036598,0.3575625
CL0000001173,0.32442391653114544,0.3509769672121871,-0.1568371933713156,0.28273873196782684,0.9344622544704233,0.8465
BRMGLUACNOR2,0.441827332639094,0.32095969461698654,-0.024925422808204218,0.41061554661018496,1.0199261995845659,0.9388125
BRMILSACNOR2,0.25332289002624053,0.3421261147316609,-0.20497372530426014,0.20679415152468644,0.8570861105380196,0.785375
EGS30901C010,0.3023158057631125,0.35265336672652525,-0.18691312979601463,0.26116770500726566,0.9287334472239931,0.82175
AEA002301017,0.4616774784494688,0.6612568149098834,-0.3107472860597239,0.33926418789144613,1.6160580199509778,0.7830625
TREULKR00015,0.641472705942705,0.4125870687338083,0.06309953066421385,0.5954900727329747,1.3830627754006575,0.9671875
CLP9796J1008,0.39268490129282485,0.4764215871872588,-0.2283204242317762,0.3205717226688475,1.2718913205966675,0.814875
BRDASAACNOR1,0.20450696459828183,0.27185538024141254,-0.18143892144249973,0.17283823375172858,0.6936337688402895,0.7820625
BRAZZAACNOR9,0.6934385560808254,0.385630117550735,0.15070682586767237,0.6543754764513957,1.3676677115394247,0.9835
SA0007879519,0.24398852640926855,0.4349768125273879,-0.31161513271784386,0.17342863797314334,1.0380301885885515,0.698625
TRESOKM00022,0.4686671602656078,0.3302677509838399,0.0013437500083405033,0.43112559117874005,1.0554595057122924,0.9506875
SA0007879915,0.14742583065678092,0.3445488650586383,-0.30668260813876086,0.09944247337644355,0.7490169954927124,0.6440625
BRCEABACNOR1,0.7411422563547457,0.3330444641358746,0.25588763488008864,0.7106463810488558,1.32701558321618,0.9956875
BRMRVEACNOR2,0.5395844018751593,0.36102834411726065,0.022865450067828717,0.49894032994060056,1.1847184598534157,0.959
ZAE000006284,0.49597067488591273,0.5799587201170116,-0.18713245174514048,0.41156244072991177,1.451006043681702,0.8570625
BROPCTACNOR0,0.2759897227884456,0.3854845773371716,-0.2320638124734949,0.22194013267752202,0.953388573835899,0.7740625
BRBEEFACNOR6,0.43997680906726855,0.3169522476928099,-0.020336800485831384,0.41034382327074226,1.0014922543252482,0.9414375
BRVAMOACNOR7,0.6202807953418985,0.31723104382533174,0.16063015806994638,0.59080963126575,1.1877585326742472,0.988625
EGS673T1C012,0.32405867033464425,0.44344810586178535,-0.2633610682087965,0.2595237583422132,1.1366003835736913,0.773125
AER000301013,0.3385918571280798,0.3731040812589197,-0.17015134274738142,0.29038347467679626,0.9924084473630009,0.8421875
BREZTCACNOR0,0.2765636382806773,0.2648728727980781,-0.1085105469897714,0.25013520455990096,0.7397142515775968,0.8716875
